#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- number of occupants: 4 --- socioeconomic factor: EFH --- climate region: TRY2010_4_Jahr.dat --- total energy demand: 149.596275030235 ---  Building TypeSFH_1 ---  --- For more information contact D.Fischer, David.Fischer@ise.fraunhofer.de
#time resolution: 15Min
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_htg;W;power;heating demand for space heating
#005;t_room;°C;temperature;room temperature
#006;t_amb;°C;temperature;ambient temperature
#007;heating_on;-;-;Value, which provides under-use of the heating temperature limit and the average outdoor temperature, the starting and shutdown signal for the heating system
#008;P_pvn;W/Wp;specific power;specific power of an PV-plant, which has an optimal slope and oriented to south
#009;simulated building	;SFH_1
#010;set point temperature heating day [°C];20
#011;set point temperature heating night [°C];20
#012;set point temperature cooling [°C];26
#013;orientation of the building [°];0
#014;climate region	;TRY2010_4_Jahr.dat
#015;number of houses	;1
YYYYMMDD;hhmmss;unixtimestamp;Q_htg;t_room;t_amb;heating_on
20150923;121500;1443003300;0;20,2226;17,85;1
20150923;123000;1443004200;0;20,2424;17,8;1
20150923;124500;1443005100;0;20,2621;17,75;1
20150923;130000;1443006000;0;20,2819;17,7;1
20150923;131500;1443006900;0;20,3545;17,725;1
20150923;133000;1443007800;0;20,4271;17,75;1
20150923;134500;1443008700;0;20,4997;17,775;1
20150923;140000;1443009600;0;20,5723;17,8;1
20150923;141500;1443010500;0;20,5164;17,575;1
20150923;143000;1443011400;0;20,4604;17,35;1
20150923;144500;1443012300;0;20,4045;17,125;1
20150923;150000;1443013200;0;20,3486;16,9;1
20150923;151500;1443014100;0;20,4112;17,175;1
20150923;153000;1443015000;0;20,4738;17,45;1
20150923;154500;1443015900;0;20,5364;17,725;1
20150923;160000;1443016800;0;20,599;18;1
20150923;161500;1443017700;100,017;20,5492;17,475;1
20150923;163000;1443018600;200,034;20,4995;16,95;1
20150923;164500;1443019500;300,051;20,4497;16,425;1
20150923;170000;1443020400;400,069;20,4;15,9;1
20150923;171500;1443021300;657,927;20,5;15,625;1
20150923;173000;1443022200;915,785;20,6;15,35;1
20150923;174500;1443023100;1173,64;20,7;15,075;1
20150923;180000;1443024000;1431,5;20,8;14,8;1
20150923;181500;1443024900;1481,6;20,8;14,475;1
20150923;183000;1443025800;1531,7;20,8;14,15;1
20150923;184500;1443026700;1581,8;20,8;13,825;1
20150923;190000;1443027600;1631,9;20,8;13,5;1
20150923;191500;1443028500;1767,56;20,8;13,075;1
20150923;193000;1443029400;1903,22;20,8;12,65;1
20150923;194500;1443030300;2038,87;20,8;12,225;1
20150923;200000;1443031200;2174,53;20,8;11,8;1
20150923;201500;1443032100;2543,08;20,9;11,425;1
20150923;203000;1443033000;2911,62;21;11,05;1
20150923;204500;1443033900;3280,16;21,1;10,675;1
20150923;210000;1443034800;3648,71;21,2;10,3;1
20150923;211500;1443035700;3932,49;21,3;10,15;1
20150923;213000;1443036600;4216,27;21,4;10;1
20150923;214500;1443037500;4500,05;21,5;9,85;1
20150923;220000;1443038400;4783,84;21,6;9,7;1
20150923;221500;1443039300;4469,39;21,3;9,625;1
20150923;223000;1443040200;4154,94;21;9,55;1
20150923;224500;1443041100;3840,49;20,7;9,475;1
20150923;230000;1443042000;3526,04;20,4;9,4;1
20150923;231500;1443042900;3545,14;20,3;9,35;1
20150923;233000;1443043800;3564,23;20,2;9,3;1
20150923;234500;1443044700;3583,33;20,1;9,25;1
20150924;0;1443045600;3602,43;20;9,2;1
20150924;1500;1443046500;3739,98;20;9,125;1
20150924;3000;1443047400;3877,53;20;9,05;1
20150924;4500;1443048300;4015,09;20;8,975;1
20150924;10000;1443049200;4152,64;20;8,9;1
20150924;11500;1443050100;4235,56;20;8,925;1
20150924;13000;1443051000;4318,48;20;8,95;1
20150924;14500;1443051900;4401,4;20;8,975;1
20150924;20000;1443052800;4484,32;20;9;1
20150924;21500;1443053700;4547,47;20;8,95;1
20150924;23000;1443054600;4610,63;20;8,9;1
20150924;24500;1443055500;4673,78;20;8,85;1
20150924;30000;1443056400;4736,93;20;8,8;1
20150924;31500;1443057300;4786,22;20;8,75;1
20150924;33000;1443058200;4835,51;20;8,7;1
20150924;34500;1443059100;4884,8;20;8,65;1
20150924;40000;1443060000;4934,08;20;8,6;1
20150924;41500;1443060900;4940,82;20;8,675;1
20150924;43000;1443061800;4947,55;20;8,75;1
20150924;44500;1443062700;4954,28;20;8,825;1
20150924;50000;1443063600;4961,01;20;8,9;1
20150924;51500;1443064500;4994,58;20,025;8,825;1
20150924;53000;1443065400;5028,14;20,05;8,75;1
20150924;54500;1443066300;5061,7;20,075;8,675;1
20150924;60000;1443067200;5095,27;20,1;8,6;1
20150924;61500;1443068100;5072,09;20,125;8,575;1
20150924;63000;1443069000;5048,91;20,15;8,55;1
20150924;64500;1443069900;5025,73;20,175;8,525;1
20150924;70000;1443070800;5002,55;20,2;8,5;1
20150924;71500;1443071700;4773,54;20,2;8,725;1
20150924;73000;1443072600;4544,54;20,2;8,95;1
20150924;74500;1443073500;4315,54;20,2;9,175;1
20150924;80000;1443074400;4086,53;20,2;9,4;1
20150924;81500;1443075300;3917,94;20,2;9,975;1
20150924;83000;1443076200;3749,34;20,2;10,55;1
20150924;84500;1443077100;3580,75;20,2;11,125;1
20150924;90000;1443078000;3412,15;20,2;11,7;1
20150924;91500;1443078900;3029,19;20,15;12,35;1
20150924;93000;1443079800;2646,22;20,1;13;1
20150924;94500;1443080700;2263,26;20,05;13,65;1
20150924;100000;1443081600;1880,3;20;14,3;1
20150924;101500;1443082500;1570,22;20;14,9;1
20150924;103000;1443083400;1260,14;20;15,5;1
20150924;104500;1443084300;950,059;20;16,1;1
20150924;110000;1443085200;639,98;20;16,7;1
20150924;111500;1443086100;479,985;20,1164;16,925;1
20150924;113000;1443087000;319,99;20,2327;17,15;1
20150924;114500;1443087900;159,995;20,3491;17,375;1
20150924;120000;1443088800;0;20,4655;17,6;1
20150924;121500;1443089700;0;20,6205;17,775;1
20150924;123000;1443090600;0;20,7755;17,95;1
20150924;124500;1443091500;0;20,9305;18,125;1
20150924;130000;1443092400;0;21,0855;18,3;1
20150924;131500;1443093300;0;21,2814;18,4;1
20150924;133000;1443094200;0;21,4773;18,5;1
20150924;134500;1443095100;0;21,6732;18,6;1
20150924;140000;1443096000;0;21,8691;18,7;1
20150924;141500;1443096900;0;22,0736;18,65;1
20150924;143000;1443097800;0;22,2781;18,6;1
20150924;144500;1443098700;0;22,4826;18,55;1
20150924;150000;1443099600;0;22,6871;18,5;1
20150924;151500;1443100500;0;22,7858;18,375;1
20150924;153000;1443101400;0;22,8845;18,25;1
20150924;154500;1443102300;0;22,9833;18,125;1
20150924;160000;1443103200;0;23,082;18;1
20150924;161500;1443104100;0;23,0415;17,8;1
20150924;163000;1443105000;0;23,001;17,6;1
20150924;164500;1443105900;0;22,9606;17,4;1
20150924;170000;1443106800;0;22,9201;17,2;1
20150924;171500;1443107700;0;22,6749;16,6;1
20150924;173000;1443108600;0;22,4297;16;1
20150924;174500;1443109500;0;22,1845;15,4;1
20150924;180000;1443110400;0;21,9393;14,8;1
20150924;181500;1443111300;0;21,644;14,275;1
20150924;183000;1443112200;0;21,3487;13,75;1
20150924;184500;1443113100;0;21,0534;13,225;1
20150924;190000;1443114000;0;20,7582;12,7;1
20150924;191500;1443114900;84,0766;20,5686;12,3;1
20150924;193000;1443115800;168,153;20,3791;11,9;1
20150924;194500;1443116700;252,23;20,1895;11,5;1
20150924;200000;1443117600;336,306;20;11,1;1
20150924;201500;1443118500;828,41;20,1;10,875;1
20150924;203000;1443119400;1320,51;20,2;10,65;1
20150924;204500;1443120300;1812,62;20,3;10,425;1
20150924;210000;1443121200;2304,72;20,4;10,2;1
20150924;211500;1443122100;2538,85;20,4;9,75;1
20150924;213000;1443123000;2772,97;20,4;9,3;1
20150924;214500;1443123900;3007,1;20,4;8,85;1
20150924;220000;1443124800;3241,22;20,4;8,4;1
20150924;221500;1443125700;3424,67;20,4;8,375;1
20150924;223000;1443126600;3608,11;20,4;8,35;1
20150924;224500;1443127500;3791,56;20,4;8,325;1
20150924;230000;1443128400;3975,01;20,4;8,3;1
20150924;231500;1443129300;4147,19;20,4;8,125;1
20150924;233000;1443130200;4319,38;20,4;7,95;1
20150924;234500;1443131100;4491,56;20,4;7,775;1
20150925;0;1443132000;4663,74;20,4;7,6;1
20150925;1500;1443132900;4683,4;20,3;7,325;1
20150925;3000;1443133800;4703,05;20,2;7,05;1
20150925;4500;1443134700;4722,7;20,1;6,775;1
20150925;10000;1443135600;4742,36;20;6,5;1
20150925;11500;1443136500;4920,53;20;6,375;1
20150925;13000;1443137400;5098,71;20;6,25;1
20150925;14500;1443138300;5276,89;20;6,125;1
20150925;20000;1443139200;5455,06;20;6;1
20150925;21500;1443140100;5570,07;20;5,9;1
20150925;23000;1443141000;5685,08;20;5,8;1
20150925;24500;1443141900;5800,09;20;5,7;1
20150925;30000;1443142800;5915,1;20;5,6;1
20150925;31500;1443143700;5992,68;20;5,55;1
20150925;33000;1443144600;6070,25;20;5,5;1
20150925;34500;1443145500;6147,82;20;5,45;1
20150925;40000;1443146400;6225,4;20;5,4;1
20150925;41500;1443147300;6263,74;20;5,375;1
20150925;43000;1443148200;6302,09;20;5,35;1
20150925;44500;1443149100;6340,44;20;5,325;1
20150925;50000;1443150000;6378,79;20;5,3;1
20150925;51500;1443150900;6427;20,025;5,325;1
20150925;53000;1443151800;6475,21;20,05;5,35;1
20150925;54500;1443152700;6523,42;20,075;5,375;1
20150925;60000;1443153600;6571,63;20,1;5,4;1
20150925;61500;1443154500;6549,27;20,125;5,275;1
20150925;63000;1443155400;6526,92;20,15;5,15;1
20150925;64500;1443156300;6504,56;20,175;5,025;1
20150925;70000;1443157200;6482,21;20,2;4,9;1
20150925;71500;1443158100;6309,6;20,2;5,075;1
20150925;73000;1443159000;6137;20,2;5,25;1
20150925;74500;1443159900;5964,39;20,2;5,425;1
20150925;80000;1443160800;5791,79;20,2;5,6;1
20150925;81500;1443161700;5663,34;20,25;6,225;1
20150925;83000;1443162600;5534,9;20,3;6,85;1
20150925;84500;1443163500;5406,45;20,35;7,475;1
20150925;90000;1443164400;5278,01;20,4;8,1;1
20150925;91500;1443165300;4876,03;20,35;8,775;1
20150925;93000;1443166200;4474,05;20,3;9,45;1
20150925;94500;1443167100;4072,07;20,25;10,125;1
20150925;100000;1443168000;3670,09;20,2;10,8;1
20150925;101500;1443168900;3339,97;20,2;11,45;1
20150925;103000;1443169800;3009,86;20,2;12,1;1
20150925;104500;1443170700;2679,75;20,2;12,75;1
20150925;110000;1443171600;2349,63;20,2;13,4;1
20150925;111500;1443172500;2093,85;20,2;13,75;1
20150925;113000;1443173400;1838,06;20,2;14,1;1
20150925;114500;1443174300;1582,28;20,2;14,45;1
20150925;120000;1443175200;1326,49;20,2;14,8;1
20150925;121500;1443176100;1081,67;20,2;14,975;1
20150925;123000;1443177000;836,856;20,2;15,15;1
20150925;124500;1443177900;592,039;20,2;15,325;1
20150925;130000;1443178800;347,222;20,2;15,5;1
20150925;131500;1443179700;260,416;20,2867;15,7;1
20150925;133000;1443180600;173,611;20,3735;15,9;1
20150925;134500;1443181500;86,8055;20,4602;16,1;1
20150925;140000;1443182400;0;20,5469;16,3;1
20150925;141500;1443183300;0;20,6753;16,325;1
20150925;143000;1443184200;0;20,8036;16,35;1
20150925;144500;1443185100;0;20,932;16,375;1
20150925;150000;1443186000;0;21,0604;16,4;1
20150925;151500;1443186900;0;21,097;16,375;1
20150925;153000;1443187800;0;21,1337;16,35;1
20150925;154500;1443188700;0;21,1703;16,325;1
20150925;160000;1443189600;0;21,2069;16,3;1
20150925;161500;1443190500;0;21,1932;16,075;1
20150925;163000;1443191400;0;21,1794;15,85;1
20150925;164500;1443192300;0;21,1656;15,625;1
20150925;170000;1443193200;0;21,1518;15,4;1
20150925;171500;1443194100;0;20,9614;14,925;1
20150925;173000;1443195000;0;20,771;14,45;1
20150925;174500;1443195900;0;20,5806;13,975;1
20150925;180000;1443196800;0;20,3902;13,5;1
20150925;181500;1443197700;195,501;20,2926;12,95;1
20150925;183000;1443198600;391,002;20,1951;12,4;1
20150925;184500;1443199500;586,504;20,0975;11,85;1
20150925;190000;1443200400;782,005;20;11,3;1
20150925;191500;1443201300;1075,7;20;11,175;1
20150925;193000;1443202200;1369,4;20;11,05;1
20150925;194500;1443203100;1663,09;20;10,925;1
20150925;200000;1443204000;1956,79;20;10,8;1
20150925;201500;1443204900;2158,97;20;10,65;1
20150925;203000;1443205800;2361,16;20;10,5;1
20150925;204500;1443206700;2563,35;20;10,35;1
20150925;210000;1443207600;2765,54;20;10,2;1
20150925;211500;1443208500;2958,66;20;9,95;1
20150925;213000;1443209400;3151,79;20;9,7;1
20150925;214500;1443210300;3344,91;20;9,45;1
20150925;220000;1443211200;3538,03;20;9,2;1
20150925;221500;1443212100;3566,73;20;9,025;1
20150925;223000;1443213000;3595,43;20;8,85;1
20150925;224500;1443213900;3624,13;20;8,675;1
20150925;230000;1443214800;3652,83;20;8,5;1
20150925;231500;1443215700;3851,82;20;8,4;1
20150925;233000;1443216600;4050,81;20;8,3;1
20150925;234500;1443217500;4249,8;20;8,2;1
20150926;0;1443218400;4448,79;20;8,1;1
20150926;1500;1443219300;4584,74;20;8;1
20150926;3000;1443220200;4720,69;20;7,9;1
20150926;4500;1443221100;4856,64;20;7,8;1
20150926;10000;1443222000;4992,59;20;7,7;1
20150926;11500;1443222900;5081,33;20;7,575;1
20150926;13000;1443223800;5170,08;20;7,45;1
20150926;14500;1443224700;5258,83;20;7,325;1
20150926;20000;1443225600;5347,58;20;7,2;1
20150926;21500;1443226500;5424,86;20;7,05;1
20150926;23000;1443227400;5502,15;20;6,9;1
20150926;24500;1443228300;5579,43;20;6,75;1
20150926;30000;1443229200;5656,72;20;6,6;1
20150926;31500;1443230100;5736,99;20;6,45;1
20150926;33000;1443231000;5817,25;20;6,3;1
20150926;34500;1443231900;5897,52;20;6,15;1
20150926;40000;1443232800;5977,78;20;6;1
20150926;41500;1443233700;6047,76;20;5,875;1
20150926;43000;1443234600;6117,74;20;5,75;1
20150926;44500;1443235500;6187,72;20;5,625;1
20150926;50000;1443236400;6257,7;20;5,5;1
20150926;51500;1443237300;6315,82;20;5,425;1
20150926;53000;1443238200;6373,94;20;5,35;1
20150926;54500;1443239100;6432,05;20;5,275;1
20150926;60000;1443240000;6490,17;20;5,2;1
20150926;61500;1443240900;6515,15;20;5,1;1
20150926;63000;1443241800;6540,13;20;5;1
20150926;64500;1443242700;6565,11;20;4,9;1
20150926;70000;1443243600;6590,09;20;4,8;1
20150926;71500;1443244500;6480,21;20;4,95;1
20150926;73000;1443245400;6370,34;20;5,1;1
20150926;74500;1443246300;6260,47;20;5,25;1
20150926;80000;1443247200;6150,6;20;5,4;1
20150926;81500;1443248100;5964,36;20,05;5,95;1
20150926;83000;1443249000;5778,12;20,1;6,5;1
20150926;84500;1443249900;5591,87;20,15;7,05;1
20150926;90000;1443250800;5405,63;20,2;7,6;1
20150926;91500;1443251700;5163,58;20,3;8,4;1
20150926;93000;1443252600;4921,53;20,4;9,2;1
20150926;94500;1443253500;4679,48;20,5;10;1
20150926;100000;1443254400;4437,43;20,6;10,8;1
20150926;101500;1443255300;4009,18;20,6;11,65;1
20150926;103000;1443256200;3580,94;20,6;12,5;1
20150926;104500;1443257100;3152,69;20,6;13,35;1
20150926;110000;1443258000;2724,45;20,6;14,2;1
20150926;111500;1443258900;2285,03;20,5;14,6;1
20150926;113000;1443259800;1845,62;20,4;15;1
20150926;114500;1443260700;1406,2;20,3;15,4;1
20150926;120000;1443261600;966,785;20,2;15,8;1
20150926;121500;1443262500;734,488;20,25;16,225;1
20150926;123000;1443263400;502,192;20,3;16,65;1
20150926;124500;1443264300;269,896;20,35;17,075;1
20150926;130000;1443265200;37,6002;20,4;17,5;1
20150926;131500;1443266100;28,2001;20,6381;17,825;1
20150926;133000;1443267000;18,8001;20,8762;18,15;1
20150926;134500;1443267900;9,40004;21,1143;18,475;1
20150926;140000;1443268800;0;21,3524;18,8;1
20150926;141500;1443269700;0;21,4697;18,675;1
20150926;143000;1443270600;0;21,5871;18,55;1
20150926;144500;1443271500;0;21,7044;18,425;1
20150926;150000;1443272400;0;21,8218;18,3;1
20150926;151500;1443273300;0;21,7155;18,075;1
20150926;153000;1443274200;0;21,6092;17,85;1
20150926;154500;1443275100;0;21,503;17,625;1
20150926;160000;1443276000;0;21,3967;17,4;1
20150926;161500;1443276900;83,9096;21,3475;17,15;1
20150926;163000;1443277800;167,819;21,2983;16,9;1
20150926;164500;1443278700;251,729;21,2492;16,65;1
20150926;170000;1443279600;335,638;21,2;16,4;1
20150926;171500;1443280500;539,928;21,2;15,875;1
20150926;173000;1443281400;744,218;21,2;15,35;1
20150926;174500;1443282300;948,508;21,2;14,825;1
20150926;180000;1443283200;1152,8;21,2;14,3;1
20150926;181500;1443284100;1265,07;21,2;14,15;1
20150926;183000;1443285000;1377,34;21,2;14;1
20150926;184500;1443285900;1489,62;21,2;13,85;1
20150926;190000;1443286800;1601,89;21,2;13,7;1
20150926;191500;1443287700;1628,9;21,1;13,65;1
20150926;193000;1443288600;1655,91;21;13,6;1
20150926;194500;1443289500;1682,93;20,9;13,55;1
20150926;200000;1443290400;1709,94;20,8;13,5;1
20150926;201500;1443291300;1811,09;20,8;13,45;1
20150926;203000;1443292200;1912,24;20,8;13,4;1
20150926;204500;1443293100;2013,38;20,8;13,35;1
20150926;210000;1443294000;2114,53;20,8;13,3;1
20150926;211500;1443294900;2239,53;20,8;13,1;1
20150926;213000;1443295800;2364,53;20,8;12,9;1
20150926;214500;1443296700;2489,53;20,8;12,7;1
20150926;220000;1443297600;2614,53;20,8;12,5;1
20150926;221500;1443298500;2668,31;20,8;12,425;1
20150926;223000;1443299400;2722,09;20,8;12,35;1
20150926;224500;1443300300;2775,87;20,8;12,275;1
20150926;230000;1443301200;2829,64;20,8;12,2;1
20150926;231500;1443302100;2778,54;20,7;12,175;1
20150926;233000;1443303000;2727,43;20,6;12,15;1
20150926;234500;1443303900;2676,33;20,5;12,125;1
20150927;0;1443304800;2625,22;20,4;12,1;1
20150927;1500;1443305700;2632,91;20,3;12,05;1
20150927;3000;1443306600;2640,6;20,2;12;1
20150927;4500;1443307500;2648,29;20,1;11,95;1
20150927;10000;1443308400;2655,98;20;11,9;1
20150927;11500;1443309300;2752,3;20;11,875;1
20150927;13000;1443310200;2848,63;20;11,85;1
20150927;14500;1443311100;2944,96;20;11,825;1
20150927;20000;1443312000;3041,29;20;11,8;1
20150927;21500;1443312900;3110,86;20;11,8;1
20150927;23000;1443313800;3180,43;20;11,8;1
20150927;24500;1443314700;3250;20;11,8;1
20150927;30000;1443315600;3319,57;20;11,8;1
20150927;31500;1443316500;3367,84;20;11,75;1
20150927;33000;1443317400;3416,1;20;11,7;1
20150927;34500;1443318300;3464,37;20;11,65;1
20150927;40000;1443319200;3512,64;20;11,6;1
20150927;41500;1443320100;3536,51;20;11,525;1
20150927;43000;1443321000;3560,37;20;11,45;1
20150927;44500;1443321900;3584,24;20;11,375;1
20150927;50000;1443322800;3608,11;20;11,3;1
20150927;51500;1443323700;3671,27;20,025;11,25;1
20150927;53000;1443324600;3734,43;20,05;11,2;1
20150927;54500;1443325500;3797,6;20,075;11,15;1
20150927;60000;1443326400;3860,76;20,1;11,1;1
20150927;61500;1443327300;3902,57;20,1;11;1
20150927;63000;1443328200;3944,38;20,1;10,9;1
20150927;64500;1443329100;3986,19;20,1;10,8;1
20150927;70000;1443330000;4028;20,1;10,7;1
20150927;71500;1443330900;3993,67;20,075;10,775;1
20150927;73000;1443331800;3959,35;20,05;10,85;1
20150927;74500;1443332700;3925,02;20,025;10,925;1
20150927;80000;1443333600;3890,7;20;11;1
20150927;81500;1443334500;3823,31;20;11,125;1
20150927;83000;1443335400;3755,92;20;11,25;1
20150927;84500;1443336300;3688,52;20;11,375;1
20150927;90000;1443337200;3621,13;20;11,5;1
20150927;91500;1443338100;3555,34;20;11,7;1
20150927;93000;1443339000;3489,56;20;11,9;1
20150927;94500;1443339900;3423,77;20;12,1;1
20150927;100000;1443340800;3357,98;20;12,3;1
20150927;101500;1443341700;3301,85;20,05;12,525;1
20150927;103000;1443342600;3245,72;20,1;12,75;1
20150927;104500;1443343500;3189,58;20,15;12,975;1
20150927;110000;1443344400;3133,45;20,2;13,2;1
20150927;111500;1443345300;2908,74;20,2;13,525;1
20150927;113000;1443346200;2684,02;20,2;13,85;1
20150927;114500;1443347100;2459,3;20,2;14,175;1
20150927;120000;1443348000;2234,59;20,2;14,5;1
20150927;121500;1443348900;1998,42;20,2;14,925;1
20150927;123000;1443349800;1762,25;20,2;15,35;1
20150927;124500;1443350700;1526,07;20,2;15,775;1
20150927;130000;1443351600;1289,9;20,2;16,2;1
20150927;131500;1443352500;1046,23;20,15;16,5;1
20150927;133000;1443353400;802,562;20,1;16,8;1
20150927;134500;1443354300;558,893;20,05;17,1;1
20150927;140000;1443355200;315,224;20;17,4;1
20150927;141500;1443356100;236,418;20,0533;17,65;1
20150927;143000;1443357000;157,612;20,1066;17,9;1
20150927;144500;1443357900;78,8059;20,16;18,15;1
20150927;150000;1443358800;0;20,2133;18,4;1
20150927;151500;1443359700;0;20,2861;18,5;1
20150927;153000;1443360600;0;20,3589;18,6;1
20150927;154500;1443361500;0;20,4317;18,7;1
20150927;160000;1443362400;0;20,5046;18,8;1
20150927;161500;1443363300;0;20,535;18,625;1
20150927;163000;1443364200;0;20,5655;18,45;1
20150927;164500;1443365100;0;20,596;18,275;1
20150927;170000;1443366000;0;20,6265;18,1;1
20150927;171500;1443366900;33,7205;20,5698;17,7;1
20150927;173000;1443367800;67,441;20,5132;17,3;1
20150927;174500;1443368700;101,162;20,4566;16,9;1
20150927;180000;1443369600;134,882;20,4;16,5;1
20150927;181500;1443370500;226,246;20,4;16,175;1
20150927;183000;1443371400;317,611;20,4;15,85;1
20150927;184500;1443372300;408,975;20,4;15,525;1
20150927;190000;1443373200;500,34;20,4;15,2;1
20150927;191500;1443374100;810,517;20,5;14,925;1
20150927;193000;1443375000;1120,69;20,6;14,65;1
20150927;194500;1443375900;1430,87;20,7;14,375;1
20150927;200000;1443376800;1741,05;20,8;14,1;1
20150927;201500;1443377700;1896,92;20,8;13,925;1
20150927;203000;1443378600;2052,78;20,8;13,75;1
20150927;204500;1443379500;2208,65;20,8;13,575;1
20150927;210000;1443380400;2364,51;20,8;13,4;1
20150927;211500;1443381300;2400,05;20,8;13,3;1
20150927;213000;1443382200;2435,59;20,8;13,2;1
20150927;214500;1443383100;2471,13;20,8;13,1;1
20150927;220000;1443384000;2506,67;20,8;13;1
20150927;221500;1443384900;2573,66;20,8;12,825;1
20150927;223000;1443385800;2640,65;20,8;12,65;1
20150927;224500;1443386700;2707,64;20,8;12,475;1
20150927;230000;1443387600;2774,62;20,8;12,3;1
20150927;231500;1443388500;2897,21;20,8;12,125;1
20150927;233000;1443389400;3019,79;20,8;11,95;1
20150927;234500;1443390300;3142,37;20,8;11,775;1
20150928;0;1443391200;3264,95;20,8;11,6;1
20150928;1500;1443392100;3146,1;20,625;11,5;1
20150928;3000;1443393000;3027,25;20,45;11,4;1
20150928;4500;1443393900;2908,4;20,275;11,3;1
20150928;10000;1443394800;2789,54;20,1;11,2;1
20150928;11500;1443395700;2884,95;20,075;11,175;1
20150928;13000;1443396600;2980,35;20,05;11,15;1
20150928;14500;1443397500;3075,76;20,025;11,125;1
20150928;20000;1443398400;3171,16;20;11,1;1
20150928;21500;1443399300;3252,73;20;11,1;1
20150928;23000;1443400200;3334,3;20;11,1;1
20150928;24500;1443401100;3415,88;20;11,1;1
20150928;30000;1443402000;3497,45;20;11,1;1
20150928;31500;1443402900;3526,99;20;11,225;1
20150928;33000;1443403800;3556,53;20;11,35;1
20150928;34500;1443404700;3586,07;20;11,475;1
20150928;40000;1443405600;3615,61;20;11,6;1
20150928;41500;1443406500;3681,82;20;11,325;1
20150928;43000;1443407400;3748,04;20;11,05;1
20150928;44500;1443408300;3814,25;20;10,775;1
20150928;50000;1443409200;3880,47;20;10,5;1
20150928;51500;1443410100;3914,31;20;10,425;1
20150928;53000;1443411000;3948,16;20;10,35;1
20150928;54500;1443411900;3982,01;20;10,275;1
20150928;60000;1443412800;4015,86;20;10,2;1
20150928;61500;1443413700;4104,86;20,05;10,125;1
20150928;63000;1443414600;4193,87;20,1;10,05;1
20150928;64500;1443415500;4282,88;20,15;9,975;1
20150928;70000;1443416400;4371,88;20,2;9,9;1
20150928;71500;1443417300;4299,57;20,2;10,05;1
20150928;73000;1443418200;4227,26;20,2;10,2;1
20150928;74500;1443419100;4154,94;20,2;10,35;1
20150928;80000;1443420000;4082,63;20,2;10,5;1
20150928;81500;1443420900;3786,12;20,2;11,05;1
20150928;83000;1443421800;3489,61;20,2;11,6;1
20150928;84500;1443422700;3193,1;20,2;12,15;1
20150928;90000;1443423600;2896,59;20,2;12,7;1
